ID_Viagem,Data,Tipo_Frota,Placa_Veiculo,Motorista,Rota,Distancia_km,Carga_Toneladas,Valor_Frete_R$_Ton,Receita_Faturada_R$,Consumo_Diesel_L,Media_Consumo_km_l,Custo_Diesel_R$,Custo_Pedagio_R$,Custo_Manutencao_R$,Custo_Total_Viagem_R$,Margem_Lucro_R$,R$_Km,R$_Ton_Efetivo,Tempo_Rodando_h,Fila_Silo_h,Fila_Porto_Tombador_h,Tempo_Total_Ciclo_h,Score_Telemetria,Emissao_CO2_kg,Status_Entrega
VJ-10769,06/04/2026,Dedicada,PR-D130,Motorista_014,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.84,57.17,2792.18,84.3,1.66,518.45,85.0,0.0,603.45,2188.73,4.31,12.36,2.7,2.2,1.2,6.1,94,225.9,No Prazo
VJ-10770,06/04/2026,Dedicada,PR-D197,Motorista_072,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,49.82,194.8,9704.94,371.3,1.67,2283.5,410.0,0.0,2693.5,7011.44,4.34,54.06,10.7,2.3,2.0,15.0,84,995.1,No Prazo
VJ-10771,06/04/2026,Dedicada,PR-D055,Motorista_023,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,50.5,187.64,9475.82,322.2,1.8,1981.53,340.0,0.0,2321.53,7154.29,4.0,45.97,11.1,1.7,19.2,32.0,92,863.5,No Prazo
VJ-10772,06/04/2026,Dedicada,PR-D209,Motorista_102,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.59,52.63,2557.29,78.2,1.79,480.93,85.0,0.0,565.93,1991.36,4.04,11.65,2.4,2.0,0.7,5.1,65,209.6,No Prazo
VJ-10773,06/04/2026,Dedicada,PR-D108,Motorista_049,Silo Realeza -> Transbordo Ferroviário (PR),280,48.63,104.87,5099.83,168.7,1.66,1037.5,160.0,0.0,1197.5,3902.33,4.28,24.62,5.2,0.6,1.3,7.1,69,452.1,No Prazo
VJ-10774,06/04/2026,Dedicada,PR-D004,Motorista_092,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.98,55.73,2729.66,78.2,1.79,480.93,85.0,0.0,565.93,2163.73,4.04,11.55,2.6,3.1,0.8,6.5,85,209.6,No Prazo
VJ-10775,06/04/2026,Dedicada,PR-D183,Motorista_148,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.42,55.9,2706.68,74.9,1.87,460.64,85.0,0.0,545.64,2161.04,3.9,11.27,2.6,0.9,1.1,4.6,91,200.7,No Prazo
VJ-10776,06/04/2026,Dedicada,PR-D208,Motorista_098,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.08,196.12,9625.57,331.4,1.75,2038.11,340.0,0.0,2378.11,7247.46,4.1,48.45,10.5,3.2,2.8,16.5,86,888.2,No Prazo
VJ-10777,06/04/2026,Dedicada,PR-D109,Motorista_062,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.11,195.22,9587.25,311.8,1.86,1917.57,340.0,0.0,2257.57,7329.68,3.89,45.97,10.9,2.2,10.0,23.1,84,835.6,No Prazo
VJ-10778,06/04/2026,Dedicada,PR-D118,Motorista_080,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,50.38,196.42,9895.64,329.5,1.76,2026.43,340.0,0.0,2366.43,7529.21,4.08,46.97,9.7,2.3,3.8,15.8,61,883.1,No Prazo
VJ-10779,06/04/2026,Dedicada,PR-D110,Motorista_098,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,50.01,314.07,15706.64,1242.6,1.69,7641.99,180.0,0.0,7821.99,7884.65,3.72,156.41,34.0,1.7,1.7,37.4,62,3330.2,No Prazo
VJ-10780,07/04/2026,Dedicada,PR-D127,Motorista_046,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.34,203.7,10050.56,310.2,1.87,1907.73,340.0,0.0,2247.73,7802.83,3.88,45.56,11.1,2.9,13.0,27.0,88,831.3,No Prazo
VJ-10781,07/04/2026,Dedicada,PR-D118,Motorista_123,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.93,53.52,2618.73,80.5,1.74,495.08,85.0,0.0,580.08,2038.65,4.14,11.86,2.2,1.6,1.4,5.2,90,215.7,No Prazo
VJ-10782,07/04/2026,Dedicada,PR-D088,Motorista_065,Silo Realeza -> Transbordo Ferroviário (PR),280,50.2,92.67,4652.03,165.7,1.69,1019.06,160.0,0.0,1179.06,3472.97,4.21,23.49,4.8,1.7,1.3,7.8,98,444.1,No Prazo
VJ-10783,07/04/2026,Dedicada,PR-D155,Motorista_122,Silo Realeza -> Transbordo Ferroviário (PR),280,49.21,95.67,4707.92,150.5,1.86,925.58,160.0,0.0,1085.58,3622.34,3.88,22.06,5.3,1.8,1.3,8.4,97,403.3,Atrasado (Fila)
VJ-10784,07/04/2026,Dedicada,PR-D151,Motorista_071,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.1,200.09,9824.42,343.2,1.69,2110.68,340.0,0.0,2450.68,7373.74,4.23,49.91,11.0,2.1,66.0,79.1,77,919.8,No Prazo
VJ-10785,07/04/2026,Própria,PR-P027,Motorista_092,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,48.09,310.03,14909.34,1135.1,1.85,6980.86,180.0,945.0,8285.86,6623.48,3.95,172.3,34.2,0.9,0.7,35.8,78,3042.1,No Prazo
VJ-10786,07/04/2026,Dedicada,PR-D004,Motorista_145,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.39,187.6,9265.56,310.2,1.87,1907.73,340.0,0.0,2247.73,7017.83,3.88,45.51,9.2,1.1,10.3,20.6,78,831.3,No Prazo
VJ-10787,07/04/2026,Própria,PR-P025,Motorista_146,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.75,183.17,8929.54,290.0,2.0,1783.5,340.0,261.0,2564.5,6365.04,4.42,52.61,9.6,1.0,2.0,12.6,83,777.2,No Prazo
VJ-10788,07/04/2026,Própria,PR-P022,Motorista_022,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.34,186.65,9022.66,284.3,2.04,1748.45,340.0,261.0,2529.45,6493.21,4.36,52.33,9.4,3.6,3.7,16.7,86,761.9,No Prazo
VJ-10789,07/04/2026,Própria,PR-P034,Motorista_061,Silo Pato Branco -> Indústria Esmagadora (PR),140,50.06,53.12,2659.19,70.4,1.99,432.96,85.0,63.0,760.96,1898.23,5.44,15.2,2.2,2.1,1.7,6.0,62,188.7,No Prazo
VJ-10790,07/04/2026,Dedicada,PR-D127,Motorista_064,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.75,208.81,10179.49,313.5,1.85,1928.02,340.0,0.0,2268.02,7911.47,3.91,46.52,10.1,1.3,8.2,19.6,89,840.2,No Prazo
VJ-10791,07/04/2026,Dedicada,PR-D019,Motorista_140,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,48.13,318.9,15348.66,1160.2,1.81,7135.23,180.0,0.0,7315.23,8033.43,3.48,151.99,36.8,2.2,2.3,41.3,80,3109.3,No Prazo
VJ-10792,08/04/2026,Dedicada,PR-D020,Motorista_008,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,49.39,297.74,14705.38,1257.5,1.67,7733.62,180.0,0.0,7913.62,6791.76,3.77,160.23,36.4,3.5,6.3,46.2,78,3370.1,No Prazo
VJ-10793,08/04/2026,Dedicada,PR-D141,Motorista_145,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.53,190.94,9266.32,345.2,1.68,2122.98,340.0,0.0,2462.98,6803.34,4.25,50.75,10.4,2.2,7.1,19.7,68,925.1,No Prazo
VJ-10794,08/04/2026,Dedicada,PR-D010,Motorista_119,Silo Pato Branco -> Indústria Esmagadora (PR),140,50.46,55.0,2775.3,75.3,1.86,463.1,85.0,0.0,548.1,2227.2,3.92,10.86,2.3,2.8,2.0,7.1,74,201.8,No Prazo
VJ-10795,08/04/2026,Dedicada,PR-D109,Motorista_031,Silo Realeza -> Transbordo Ferroviário (PR),280,50.06,99.77,4994.49,150.5,1.86,925.58,160.0,0.0,1085.58,3908.91,3.88,21.69,4.6,2.9,1.7,9.2,62,403.3,No Prazo
VJ-10796,08/04/2026,Dedicada,PR-D108,Motorista_115,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.05,204.54,10032.69,339.2,1.71,2086.08,340.0,0.0,2426.08,7606.61,4.18,49.46,10.5,2.8,7.2,20.5,94,909.1,No Prazo
VJ-10797,08/04/2026,Dedicada,PR-D032,Motorista_019,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.9,203.35,9943.81,333.3,1.74,2049.8,340.0,0.0,2389.8,7554.01,4.12,48.87,11.1,3.4,2.6,17.1,92,893.2,No Prazo
VJ-10798,08/04/2026,Dedicada,PR-D106,Motorista_060,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.97,59.97,2936.73,79.5,1.76,488.92,85.0,0.0,573.92,2362.81,4.1,11.72,2.3,2.8,1.7,6.8,69,213.1,No Prazo
VJ-10799,08/04/2026,Dedicada,PR-D187,Motorista_074,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,48.93,209.44,10247.9,342.5,1.81,2106.38,410.0,0.0,2516.38,7731.52,4.06,51.43,11.0,1.5,1.5,14.0,83,917.9,No Prazo
VJ-10800,08/04/2026,Dedicada,PR-D025,Motorista_053,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.05,184.73,9061.01,325.8,1.78,2003.67,340.0,0.0,2343.67,6717.34,4.04,47.78,10.0,3.3,0.7,14.0,94,873.1,No Prazo
VJ-10801,08/04/2026,Dedicada,PR-D210,Motorista_025,Silo Realeza -> Transbordo Ferroviário (PR),280,48.45,109.7,5314.96,162.8,1.72,1001.22,160.0,0.0,1161.22,4153.74,4.15,23.97,5.3,1.4,1.9,8.6,71,436.3,No Prazo
VJ-10802,08/04/2026,Dedicada,PR-D117,Motorista_138,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.34,53.4,2634.76,77.3,1.81,475.4,85.0,0.0,560.4,2074.36,4.0,11.36,2.2,2.7,1.1,6.0,73,207.2,Atrasado (Fila)
VJ-10803,08/04/2026,Dedicada,PR-D167,Motorista_037,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,48.56,198.17,9623.14,373.5,1.66,2297.02,410.0,0.0,2707.02,6916.12,4.37,55.75,11.8,3.3,0.5,15.6,83,1001.0,Atrasado (Manutenção)
VJ-10804,09/04/2026,Dedicada,PR-D097,Motorista_067,Silo Pato Branco -> Indústria Esmagadora (PR),140,50.41,50.17,2529.07,79.5,1.76,488.92,85.0,0.0,573.92,1955.15,4.1,11.39,2.3,2.2,1.1,5.6,63,213.1,No Prazo
VJ-10805,09/04/2026,Dedicada,PR-D168,Motorista_025,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.98,53.07,2652.44,80.0,1.75,492.0,85.0,0.0,577.0,2075.44,4.12,11.54,2.6,3.0,2.0,7.6,62,214.4,No Prazo
VJ-10806,09/04/2026,Dedicada,PR-D151,Motorista_070,Silo Pato Branco -> Indústria Esmagadora (PR),140,50.02,55.93,2797.62,83.3,1.68,512.29,85.0,0.0,597.29,2200.33,4.27,11.94,2.6,2.2,1.0,5.8,81,223.2,No Prazo
VJ-10807,09/04/2026,Dedicada,PR-D153,Motorista_109,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.24,45.09,2175.14,75.7,1.85,465.56,85.0,0.0,550.56,1624.58,3.93,11.41,2.3,0.9,1.7,4.9,70,202.9,No Prazo
VJ-10808,09/04/2026,Dedicada,PR-D035,Motorista_025,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,50.27,196.24,9864.98,315.2,1.84,1938.48,340.0,0.0,2278.48,7586.5,3.93,45.32,10.4,0.6,10.0,21.0,88,844.7,No Prazo
VJ-10809,09/04/2026,Dedicada,PR-D169,Motorista_071,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,48.45,211.86,10264.62,348.3,1.78,2142.04,410.0,0.0,2552.04,7712.58,4.12,52.67,11.7,2.0,1.2,14.9,68,933.4,No Prazo
VJ-10810,09/04/2026,Dedicada,PR-D164,Motorista_060,Silo Pato Branco -> Indústria Esmagadora (PR),140,50.35,46.98,2365.44,76.9,1.82,472.94,85.0,0.0,557.94,1807.5,3.99,11.08,2.5,1.7,1.1,5.3,82,206.1,Atrasado (Fila)
VJ-10811,09/04/2026,Dedicada,PR-D053,Motorista_125,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,49.94,216.72,10823.0,350.3,1.77,2154.35,410.0,0.0,2564.35,8258.65,4.14,51.35,11.9,1.7,0.7,14.3,93,938.8,No Prazo
VJ-10812,09/04/2026,Dedicada,PR-D117,Motorista_042,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,49.49,293.4,14520.37,1135.1,1.85,6980.86,180.0,0.0,7160.86,7359.51,3.41,144.69,34.6,2.7,6.2,43.5,96,3042.1,No Prazo
VJ-10813,09/04/2026,Dedicada,PR-D038,Motorista_099,Silo Realeza -> Transbordo Ferroviário (PR),280,50.05,95.99,4804.3,166.7,1.68,1025.2,160.0,0.0,1185.2,3619.1,4.23,23.68,4.8,2.4,1.8,9.0,72,446.8,No Prazo
VJ-10814,09/04/2026,Dedicada,PR-D184,Motorista_002,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,50.06,187.16,9369.23,329.5,1.76,2026.43,340.0,0.0,2366.43,7002.8,4.08,47.27,10.0,2.6,0.8,13.4,65,883.1,No Prazo
VJ-10815,09/04/2026,Própria,PR-P005,Motorista_004,Silo Pato Branco -> Indústria Esmagadora (PR),140,50.04,55.5,2777.22,69.3,2.02,426.2,85.0,63.0,754.2,2023.02,5.39,15.07,2.3,2.5,0.6,5.4,77,185.7,No Prazo
VJ-10816,10/04/2026,Dedicada,PR-D080,Motorista_102,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,50.19,198.08,9941.64,322.2,1.8,1981.53,340.0,0.0,2321.53,7620.11,4.0,46.25,10.6,1.3,3.0,14.9,99,863.5,No Prazo
VJ-10817,10/04/2026,Dedicada,PR-D182,Motorista_104,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,49.34,217.45,10728.98,335.1,1.85,2060.87,410.0,0.0,2470.87,8258.11,3.99,50.08,10.8,3.4,0.7,14.9,66,898.1,No Prazo
VJ-10818,10/04/2026,Dedicada,PR-D171,Motorista_003,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,48.8,217.1,10594.48,344.4,1.8,2118.06,410.0,0.0,2528.06,8066.42,4.08,51.8,11.4,2.5,1.4,15.3,65,923.0,Atrasado (Fila)
VJ-10819,10/04/2026,Dedicada,PR-D171,Motorista_028,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,50.13,319.63,16023.05,1193.2,1.76,7338.18,180.0,0.0,7518.18,8504.87,3.58,149.97,40.0,3.9,1.3,45.2,90,3197.8,No Prazo
VJ-10820,10/04/2026,Própria,PR-P018,Motorista_123,Silo Realeza -> Transbordo Ferroviário (PR),280,49.05,109.59,5375.39,140.7,1.99,865.3,160.0,126.0,1331.3,4044.09,4.75,27.14,4.9,3.3,1.9,10.1,60,377.1,Atrasado (Fila)
VJ-10821,10/04/2026,Dedicada,PR-D201,Motorista_063,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.34,53.33,2577.97,83.3,1.68,512.29,85.0,0.0,597.29,1980.68,4.27,12.36,2.6,2.4,1.0,6.0,99,223.2,Atrasado (Manutenção)
VJ-10822,10/04/2026,Dedicada,PR-D053,Motorista_105,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,48.4,316.82,15334.09,1160.2,1.81,7135.23,180.0,0.0,7315.23,8018.86,3.48,151.14,36.7,2.8,33.0,72.5,88,3109.3,Atrasado (Manutenção)
VJ-10823,10/04/2026,Dedicada,PR-D113,Motorista_147,Silo Realeza -> Transbordo Ferroviário (PR),280,48.15,109.46,5270.5,154.7,1.81,951.4,160.0,0.0,1111.4,4159.1,3.97,23.08,5.1,1.1,1.6,7.8,60,414.6,No Prazo
VJ-10824,10/04/2026,Dedicada,PR-D163,Motorista_094,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.41,48.31,2387.0,76.5,1.83,470.48,85.0,0.0,555.48,1831.52,3.97,11.24,2.7,2.0,1.3,6.0,89,205.0,No Prazo
VJ-10825,10/04/2026,Dedicada,PR-D033,Motorista_028,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.64,197.0,9779.08,329.5,1.76,2026.43,340.0,0.0,2366.43,7412.65,4.08,47.67,11.1,0.6,1.5,13.2,62,883.1,No Prazo
VJ-10826,10/04/2026,Dedicada,PR-D181,Motorista_038,Silo Pato Branco -> Indústria Esmagadora (PR),140,50.0,56.33,2816.5,76.5,1.83,470.48,85.0,0.0,555.48,2261.02,3.97,11.11,2.6,3.0,1.6,7.2,99,205.0,Atrasado (Fila)
VJ-10827,10/04/2026,Própria,PR-P037,Motorista_061,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.47,197.95,9792.59,285.7,2.03,1757.06,340.0,261.0,2538.06,7254.53,4.38,51.31,10.1,1.2,10.6,21.9,89,765.7,No Prazo
VJ-10828,11/04/2026,Dedicada,PR-D080,Motorista_013,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.38,45.8,2215.8,77.3,1.81,475.4,85.0,0.0,560.4,1655.4,4.0,11.58,2.4,3.4,1.7,7.5,69,207.2,No Prazo
VJ-10829,11/04/2026,Dedicada,PR-D093,Motorista_139,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.89,195.24,9740.52,324.0,1.79,1992.6,340.0,0.0,2332.6,7407.92,4.02,46.75,10.2,3.5,4.3,18.0,65,868.3,No Prazo
VJ-10830,11/04/2026,Própria,PR-P039,Motorista_088,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.64,57.78,2810.42,75.7,1.85,465.56,85.0,63.0,793.56,2016.86,5.67,16.31,2.5,3.4,1.9,7.8,78,202.9,No Prazo
VJ-10831,11/04/2026,Própria,PR-P027,Motorista_004,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,50.27,288.93,14524.51,1050.0,2.0,6457.5,180.0,945.0,7762.5,6762.01,3.7,154.42,37.5,3.9,6.3,47.7,69,2814.0,No Prazo
VJ-10832,11/04/2026,Dedicada,PR-D183,Motorista_058,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.89,49.85,2487.02,80.9,1.73,497.54,85.0,0.0,582.54,1904.48,4.16,11.68,2.2,1.7,1.9,5.8,63,216.8,No Prazo
VJ-10833,11/04/2026,Dedicada,PR-D081,Motorista_041,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,50.15,294.3,14759.14,1220.9,1.72,7508.54,180.0,0.0,7688.54,7070.6,3.66,153.31,37.3,0.9,19.9,58.1,80,3272.0,No Prazo
VJ-10834,11/04/2026,Dedicada,PR-D186,Motorista_123,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.91,190.14,9489.89,345.2,1.68,2122.98,340.0,0.0,2462.98,7026.91,4.25,49.35,9.3,2.6,4.7,16.6,62,925.1,No Prazo
VJ-10835,11/04/2026,Dedicada,PR-D177,Motorista_147,Silo Realeza -> Transbordo Ferroviário (PR),280,50.22,93.65,4703.1,165.7,1.69,1019.06,160.0,0.0,1179.06,3524.04,4.21,23.48,5.0,3.6,0.6,9.2,71,444.1,Atrasado (Fila)
VJ-10836,11/04/2026,Dedicada,PR-D165,Motorista_138,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,50.08,197.84,9907.83,344.4,1.8,2118.06,410.0,0.0,2528.06,7379.77,4.08,50.48,11.5,3.4,0.9,15.8,99,923.0,No Prazo
VJ-10837,11/04/2026,Dedicada,PR-D142,Motorista_055,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,50.33,192.84,9705.64,333.3,1.74,2049.8,340.0,0.0,2389.8,7315.84,4.12,47.48,11.0,2.9,0.8,14.7,75,893.2,No Prazo
VJ-10838,11/04/2026,Dedicada,PR-D012,Motorista_075,Silo Realeza -> Transbordo Ferroviário (PR),280,50.4,90.32,4552.13,149.7,1.87,920.66,160.0,0.0,1080.66,3471.47,3.86,21.44,4.5,2.5,1.3,8.3,91,401.2,No Prazo
VJ-10839,11/04/2026,Própria,PR-P042,Motorista_024,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,49.27,317.06,15621.55,1111.1,1.89,6833.26,180.0,945.0,8138.26,7483.29,3.88,165.18,34.3,3.1,15.3,52.7,78,2977.7,No Prazo
VJ-10840,12/04/2026,Própria,PR-P029,Motorista_125,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,49.74,209.35,10413.07,303.9,2.04,1868.98,410.0,279.0,2737.98,7675.09,4.42,55.05,11.3,2.4,0.6,14.3,63,814.5,No Prazo
VJ-10841,12/04/2026,Dedicada,PR-D126,Motorista_066,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.27,209.3,10102.91,313.5,1.85,1928.02,340.0,0.0,2268.02,7834.89,3.91,46.99,9.5,1.1,0.9,11.5,99,840.2,No Prazo
VJ-10842,12/04/2026,Dedicada,PR-D192,Motorista_036,Silo Realeza -> Transbordo Ferroviário (PR),280,48.39,109.61,5304.03,163.7,1.71,1006.76,160.0,0.0,1166.76,4137.27,4.17,24.11,4.7,3.9,0.9,9.5,66,438.7,No Prazo
VJ-10843,12/04/2026,Dedicada,PR-D022,Motorista_129,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,50.36,200.17,10080.56,349.4,1.66,2148.81,340.0,0.0,2488.81,7591.75,4.29,49.42,11.1,3.0,12.5,26.6,88,936.4,No Prazo
VJ-10844,12/04/2026,Dedicada,PR-D175,Motorista_103,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.07,209.88,10298.81,343.2,1.69,2110.68,340.0,0.0,2450.68,7848.13,4.23,49.94,9.4,3.0,0.8,13.2,94,919.8,No Prazo
VJ-10845,12/04/2026,Dedicada,PR-D089,Motorista_066,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,48.66,219.36,10674.06,358.4,1.73,2204.16,410.0,0.0,2614.16,8059.9,4.22,53.72,10.4,3.8,0.8,15.0,70,960.5,No Prazo
VJ-10846,12/04/2026,Dedicada,PR-D096,Motorista_116,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.66,194.25,9452.2,331.4,1.75,2038.11,340.0,0.0,2378.11,7074.09,4.1,48.87,9.4,2.8,17.2,29.4,79,888.2,No Prazo
VJ-10847,12/04/2026,Dedicada,PR-D046,Motorista_103,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.06,53.4,2619.8,82.4,1.7,506.76,85.0,0.0,591.76,2028.04,4.23,12.06,2.3,3.6,2.0,7.9,78,220.8,No Prazo
VJ-10848,12/04/2026,Própria,PR-P030,Motorista_095,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,50.35,293.7,14787.8,1147.5,1.83,7057.12,180.0,945.0,8362.12,6425.68,3.98,166.08,39.4,2.4,8.8,50.6,95,3075.3,No Prazo
VJ-10849,12/04/2026,Dedicada,PR-D099,Motorista_008,Silo Realeza -> Transbordo Ferroviário (PR),280,48.9,107.49,5256.26,153.8,1.82,945.87,160.0,0.0,1105.87,4150.39,3.95,22.61,5.2,2.8,1.6,9.6,86,412.2,No Prazo
VJ-10850,12/04/2026,Dedicada,PR-D092,Motorista_128,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.58,59.22,2936.13,76.5,1.83,470.48,85.0,0.0,555.48,2380.65,3.97,11.2,2.5,3.2,1.2,6.9,88,205.0,No Prazo
VJ-10851,12/04/2026,Dedicada,PR-D174,Motorista_124,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,50.3,195.16,9816.55,360.5,1.72,2217.08,410.0,0.0,2627.08,7189.47,4.24,52.23,10.1,3.6,0.6,14.3,74,966.1,No Prazo
VJ-10852,13/04/2026,Dedicada,PR-D100,Motorista_060,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,48.9,210.22,10279.76,360.5,1.72,2217.08,410.0,0.0,2627.08,7652.68,4.24,53.72,10.0,3.3,1.8,15.1,64,966.1,No Prazo
VJ-10853,13/04/2026,Dedicada,PR-D059,Motorista_051,Silo Realeza -> Transbordo Ferroviário (PR),280,49.32,109.67,5408.92,149.7,1.87,920.66,160.0,0.0,1080.66,4328.26,3.86,21.91,4.7,2.8,1.8,9.3,84,401.2,No Prazo
VJ-10854,13/04/2026,Dedicada,PR-D154,Motorista_002,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.07,49.07,2358.79,76.9,1.82,472.94,85.0,0.0,557.94,1800.85,3.99,11.61,2.5,2.6,1.1,6.2,69,206.1,No Prazo
VJ-10855,13/04/2026,Própria,PR-P046,Motorista_050,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.39,207.87,10058.83,305.3,1.9,1877.6,340.0,261.0,2658.6,7400.23,4.58,54.94,11.0,2.8,24.1,37.9,82,818.2,No Prazo
VJ-10856,13/04/2026,Dedicada,PR-D089,Motorista_137,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.29,57.62,2782.47,84.8,1.65,521.52,85.0,0.0,606.52,2175.95,4.33,12.56,2.4,2.0,1.9,6.3,62,227.3,No Prazo
VJ-10857,13/04/2026,Própria,PR-P012,Motorista_074,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,50.22,312.44,15690.74,1044.8,2.01,6425.52,180.0,945.0,7730.52,7960.22,3.68,153.93,33.7,3.7,16.9,54.3,93,2800.1,No Prazo
VJ-10858,13/04/2026,Dedicada,PR-D152,Motorista_052,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.78,197.7,9643.81,320.4,1.81,1970.46,340.0,0.0,2310.46,7333.35,3.98,47.36,10.8,1.2,0.8,12.8,72,858.7,No Prazo
VJ-10859,13/04/2026,Própria,PR-P022,Motorista_124,Silo Realeza -> Transbordo Ferroviário (PR),280,49.41,92.24,4557.58,150.5,1.86,925.58,160.0,126.0,1391.58,3166.0,4.97,28.16,5.0,2.2,1.4,8.6,79,403.3,No Prazo
VJ-10860,13/04/2026,Dedicada,PR-D210,Motorista_003,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.91,50.78,2483.65,80.9,1.73,497.54,85.0,0.0,582.54,1901.11,4.16,11.91,2.6,2.4,1.6,6.6,76,216.8,No Prazo
VJ-10861,13/04/2026,Própria,PR-P002,Motorista_030,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.29,183.02,9021.06,287.1,2.02,1765.67,340.0,261.0,2546.67,6474.39,4.39,51.67,10.4,2.0,1.8,14.2,62,769.4,No Prazo
VJ-10862,13/04/2026,Dedicada,PR-D133,Motorista_129,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.97,201.38,10062.96,339.2,1.71,2086.08,340.0,0.0,2426.08,7636.88,4.18,48.55,10.9,3.5,1.3,15.7,96,909.1,No Prazo
VJ-10863,13/04/2026,Dedicada,PR-D097,Motorista_095,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.08,182.72,8967.9,315.2,1.84,1938.48,340.0,0.0,2278.48,6689.42,3.93,46.42,10.2,1.3,13.0,24.5,89,844.7,No Prazo
VJ-10864,14/04/2026,Dedicada,PR-D037,Motorista_107,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.98,50.6,2478.39,74.5,1.88,458.18,85.0,0.0,543.18,1935.21,3.88,11.09,2.6,2.8,1.8,7.2,92,199.7,No Prazo
